"","series","episode","first_name","last_name","signature_bake","technical","show_stopper","result","baker_age","baker_occupation","hometown"
"817",8,5,"Liam","Charles","Cherries & Lemons that are 'Baked Well'",2,"'Cheers Lads' Trifle Terrine","IN",19,"Student","North London"
"818",8,5,"Stacey","Hart","Bakewell Tart Steamed School Pudding",4,"Tropical Trifle Terrine","IN",42,"Former school teacher","Radlett, Hertfordshire"
"819",8,5,"Steven","Carter-Bailey","Lemon & Blackcurrant Drizzle Steamed School Pudding",5,"'From Across the Jelly Pond' Trifle Terrine","IN",34,"Marketer","Watford, Hertfordshire"
"820",8,5,"Yan","Tsou","Mango Fruit Hat Steamed School Pudding",6,"'Heart of a Hero' Trifle Terrine","IN",46,"Laboratory research scientist","North London"
"821",8,5,"James","Hillery","Orange and Ginger Steamed School Pudding",7,"'The Missed Silver Jubilee' Trifle Terrine","OUT",46,"Banker","Brentwood, Essex"
"822",8,5,"Sophie","Faldo","Ginger, Fig and Honey Steamed School Pudding",1,"Raspberry, Yuzu & White Chocolate Bûche Trifle Terrine","STAR BAKER",33,"Former army officer and trainee stuntwoman","West Molesey, Surrey"
"823",8,5,"Chris","Geiger",NA,NA,NA,NA,50,"Software developer","Bristol"
"824",8,5,"Flo","Atkins",NA,NA,NA,NA,71,"Retired","Merseyside"
"825",8,5,"Peter","Abatan",NA,NA,NA,NA,52,"IT programme manager","Southend, Essex"
"826",8,5,"Tom","Hetherington",NA,NA,NA,NA,29,"Architect","Edinburgh"
"827",8,6,"Kate","Lyon","'Vegetarian Pie Faces' Decorative Pies",5,"Potato Curry Pie with Mango & Chilli Glaze","IN",29,"Health and safety inspector","Merseyside"
"828",8,6,"Sophie","Faldo","'The Four Seasons' Decorative Pies",2,"Game Pie with Glazed Forest Fruits","IN",33,"Former army officer and trainee stuntwoman","West Molesey, Surrey"
"829",8,6,"Stacey","Hart","'Love Theme' Decorative Pies",6,"Indian Hand Raised Pie with Mango","IN",42,"Former school teacher","Radlett, Hertfordshire"
"830",8,6,"Steven","Carter-Bailey","'Fleetwood Mac' Decorative Pies",3,"Christmas Pie","IN",34,"Marketer","Watford, Hertfordshire"
"831",8,6,"Yan","Tsou","'πr2' Decorative Pies",1,"Chequerboard Pie","IN",46,"Laboratory research scientist","North London"
"832",8,6,"Julia","Chernogorova","'Pies from the Tree' Decorative Pies",7,"'Special Occasion' Pie","OUT",21,"Aviation Broker","Crawley, West Sussex"
"833",8,6,"Liam","Charles","'Standard FC' Decorative Pies",4,"'Nan's Sunday Dinner' Pie","STAR BAKER",19,"Student","North London"
"834",8,6,"Chris","Geiger",NA,NA,NA,NA,50,"Software developer","Bristol"
"835",8,6,"Flo","Atkins",NA,NA,NA,NA,71,"Retired","Merseyside"
"836",8,6,"James","Hillery",NA,NA,NA,NA,46,"Banker","Brentwood, Essex"
"837",8,6,"Peter","Abatan",NA,NA,NA,NA,52,"IT programme manager","Southend, Essex"
"838",8,6,"Tom","Hetherington",NA,NA,NA,NA,29,"Architect","Edinburgh"
"839",8,7,"Kate","Lyon","'Happy Hour' Cocktail Cannoli",6,"'Flavour Fusion' Sfogliatelle","IN",29,"Health and safety inspector","Merseyside"
"840",8,7,"Liam","Charles","'Just Doing Me' Cannoli",2,"'Morning Delivery' Sfogliatelle","IN",19,"Student","North London"
"841",8,7,"Sophie","Faldo","'Classics with a Twist' Cannoli",3,"'Classics' Sfogliatelle","IN",33,"Former army officer and trainee stuntwoman","West Molesey, Surrey"
"842",8,7,"Stacey","Hart","My All Time Favourite Desserts",4,"Pastry Surprise","IN",42,"Former school teacher","Radlett, Hertfordshire"
"843",8,7,"Yan","Tsou","Cannoli Cocktails",5,"Canadian-Style Sfogliatelle","OUT",46,"Laboratory research scientist","North London"
"844",8,7,"Steven","Carter-Bailey","Italian Style Cannoli",1,"'Sicilian-style' Sfogliatelle","STAR BAKER",34,"Marketer","Watford, Hertfordshire"
"845",8,7,"Chris","Geiger",NA,NA,NA,NA,50,"Software developer","Bristol"
"846",8,7,"Flo","Atkins",NA,NA,NA,NA,71,"Retired","Merseyside"
"847",8,7,"James","Hillery",NA,NA,NA,NA,46,"Banker","Brentwood, Essex"
"848",8,7,"Julia","Chernogorova",NA,NA,NA,NA,21,"Aviation Broker","Crawley, West Sussex"
"849",8,7,"Peter","Abatan",NA,NA,NA,NA,52,"IT programme manager","Southend, Essex"
"850",8,7,"Tom","Hetherington",NA,NA,NA,NA,29,"Architect","Edinburgh"
"851",8,8,"Kate","Lyon","Burrito Bedfordshire Clangers",2,"'Liver Building Turret' Savoy Cake","IN",29,"Health and safety inspector","Merseyside"
"852",8,8,"Sophie","Faldo","Char Siu & Banana Praline Bedfordshire Clangers",4,"Citrus with Green Apple Croquembouche Savoy Cake","IN",33,"Former army officer and trainee stuntwoman","West Molesey, Surrey"
"853",8,8,"Steven","Carter-Bailey","'Mediterranean Medley' Bedfordshire Clangers",1,"Chestnut Rum Savoy Cake","IN",34,"Marketer","Watford, Hertfordshire"
"854",8,8,"Liam","Charles","'Take Out' Bedfordshire Clangers",5,"'Fort Wizardore' Savoy Cake","OUT",19,"Student","North London"
"855",8,8,"Stacey","Hart","Camembert & Onion and Apple & Blueberry Bedfordshire Clangers",3,"'Bright' Lemon & Orange Savoy Cake","STAR BAKER",42,"Former school teacher","Radlett, Hertfordshire"
"856",8,8,"Chris","Geiger",NA,NA,NA,NA,50,"Software developer","Bristol"
"857",8,8,"Flo","Atkins",NA,NA,NA,NA,71,"Retired","Merseyside"
"858",8,8,"James","Hillery",NA,NA,NA,NA,46,"Banker","Brentwood, Essex"
"859",8,8,"Julia","Chernogorova",NA,NA,NA,NA,21,"Aviation Broker","Crawley, West Sussex"
"860",8,8,"Peter","Abatan",NA,NA,NA,NA,52,"IT programme manager","Southend, Essex"
"861",8,8,"Tom","Hetherington",NA,NA,NA,NA,29,"Architect","Edinburgh"
"862",8,8,"Yan","Tsou",NA,NA,NA,NA,46,"Laboratory research scientist","North London"
"863",8,9,"Kate","Lyon","Bellini and Valencian Orange Choux Buns",4,"'Rainbow' Meringue Centrepiece","IN",29,"Health and safety inspector","Merseyside"
"864",8,9,"Steven","Carter-Bailey","Key Lime Cheesecake and Bakewell Tart Choux Buns",3,"'Some Air Over the Rainbow' Meringue Centrepiece","IN",34,"Marketer","Watford, Hertfordshire"
"865",8,9,"Stacey","Hart","'Choux-nicorn and Choux-moji' Choux Buns",2,"'Flamingos in Love' Meringue Centrepiece","OUT",42,"Former school teacher","Radlett, Hertfordshire"
"866",8,9,"Sophie","Faldo","Strawberry & Rhubarb and Chestnut & Vanilla Choux Buns",1,"'Tutu with Opera Filling' Meringue Centrepiece","STAR BAKER",33,"Former army officer and trainee stuntwoman","West Molesey, Surrey"
"867",8,9,"Chris","Geiger",NA,NA,NA,NA,50,"Software developer","Bristol"
"868",8,9,"Flo","Atkins",NA,NA,NA,NA,71,"Retired","Merseyside"
"869",8,9,"James","Hillery",NA,NA,NA,NA,46,"Banker","Brentwood, Essex"
"870",8,9,"Julia","Chernogorova",NA,NA,NA,NA,21,"Aviation Broker","Crawley, West Sussex"
"871",8,9,"Liam","Charles",NA,NA,NA,NA,19,"Student","North London"
"872",8,9,"Peter","Abatan",NA,NA,NA,NA,52,"IT programme manager","Southend, Essex"
"873",8,9,"Tom","Hetherington",NA,NA,NA,NA,29,"Architect","Edinburgh"
"874",8,9,"Yan","Tsou",NA,NA,NA,NA,46,"Laboratory research scientist","North London"
"875",8,10,"Kate","Lyon","Roman Spelt, Coconut Kala Chana and Flower Breads",3,"White Chocolate, Yuzu and Lychee Entremet","Runner-up",29,"Health and safety inspector","Merseyside"
"876",8,10,"Steven","Carter-Bailey","Spelt & Rye, Toasted Garlic & Fontina and Sweet Chocolate Breads",1,"'Yin Yang' Entremet","Runner-up",34,"Marketer","Watford, Hertfordshire"
"877",8,10,"Sophie","Faldo","Spelt Boules, Mushroom Ciabatta and Orange Plaited Brioche",2,"'Ode to the Honey Bee' Entremet","WINNER",33,"Former army officer and trainee stuntwoman","West Molesey, Surrey"
"878",8,10,"Chris","Geiger",NA,NA,NA,NA,50,"Software developer","Bristol"
"879",8,10,"Flo","Atkins",NA,NA,NA,NA,71,"Retired","Merseyside"
"880",8,10,"James","Hillery",NA,NA,NA,NA,46,"Banker","Brentwood, Essex"
"881",8,10,"Julia","Chernogorova",NA,NA,NA,NA,21,"Aviation Broker","Crawley, West Sussex"
"882",8,10,"Liam","Charles",NA,NA,NA,NA,19,"Student","North London"
"883",8,10,"Peter","Abatan",NA,NA,NA,NA,52,"IT programme manager","Southend, Essex"
"884",8,10,"Stacey","Hart",NA,NA,NA,NA,42,"Former school teacher","Radlett, Hertfordshire"
"885",8,10,"Tom","Hetherington",NA,NA,NA,NA,29,"Architect","Edinburgh"
"886",8,10,"Yan","Tsou",NA,NA,NA,NA,46,"Laboratory research scientist","North London"
"887",9,1,"Antony","Amourdoux",NA,12,NA,"IN",30,"Banker","London"
"888",9,1,"Briony","Williams",NA,2,NA,"IN",33,"Full-time parent","Bristol"
"889",9,1,"Dan","Beasley-Harling",NA,4,NA,"IN",36,"Full-time parent","London"
"890",9,1,"Jon","Jenkins",NA,5,NA,"IN",47,"Blood courier","Newport"
"891",9,1,"Karen","Wright",NA,6,NA,"IN",60,"In-store sampling assistant","Wakefield"
"892",9,1,"Kim-Joy","Hewlett",NA,10,NA,"IN",27,"Mental health specialist","Leeds"
"893",9,1,"Luke","Thompson",NA,8,NA,"IN",30,"Civil servant/house and techno DJ","Sheffield"
"894",9,1,"Rahul","Mandal",NA,7,NA,"IN",30,"Research scientist","Rotherham"
"895",9,1,"Ruby","Bhogal",NA,1,NA,"IN",29,"Project manager","London"
"896",9,1,"Terry","Hartill",NA,9,NA,"IN",56,"Retired air steward","West Midlands"
"897",9,1,"Imelda","McCarron",NA,11,NA,"OUT",33,"Countryside recreation officer","County Tyrone"
"898",9,1,"Manon","Lagrave",NA,3,NA,"STAR BAKER",26,"Software project manager","London"
"899",9,2,"Antony","Amourdoux",NA,9,NA,"IN",30,"Banker","London"
"900",9,2,"Briony","Williams",NA,5,NA,"IN",33,"Full-time parent","Bristol"
"901",9,2,"Dan","Beasley-Harling",NA,3,NA,"IN",36,"Full-time parent","London"
"902",9,2,"Jon","Jenkins",NA,1,NA,"IN",47,"Blood courier","Newport"
"903",9,2,"Karen","Wright",NA,11,NA,"IN",60,"In-store sampling assistant","Wakefield"
"904",9,2,"Kim-Joy","Hewlett",NA,4,NA,"IN",27,"Mental health specialist","Leeds"
"905",9,2,"Manon","Lagrave",NA,6,NA,"IN",26,"Software project manager","London"
"906",9,2,"Ruby","Bhogal",NA,10,NA,"IN",29,"Project manager","London"
"907",9,2,"Terry","Hartill",NA,8,NA,"IN",56,"Retired air steward","West Midlands"
"908",9,2,"Luke","Thompson",NA,7,NA,"OUT",30,"Civil servant/house and techno DJ","Sheffield"
"909",9,2,"Rahul","Mandal",NA,2,NA,"STAR BAKER",30,"Research scientist","Rotherham"
"910",9,2,"Imelda","McCarron",NA,NA,NA,NA,33,"Countryside recreation officer","County Tyrone"
"911",9,3,"Briony","Williams",NA,9,NA,"IN",33,"Full-time parent","Bristol"
"912",9,3,"Dan","Beasley-Harling",NA,6,NA,"IN",36,"Full-time parent","London"
"913",9,3,"Jon","Jenkins",NA,2,NA,"IN",47,"Blood courier","Newport"
"914",9,3,"Karen","Wright",NA,5,NA,"IN",60,"In-store sampling assistant","Wakefield"
"915",9,3,"Kim-Joy","Hewlett",NA,10,NA,"IN",27,"Mental health specialist","Leeds"
"916",9,3,"Manon","Lagrave",NA,3,NA,"IN",26,"Software project manager","London"
"917",9,3,"Ruby","Bhogal",NA,7,NA,"IN",29,"Project manager","London"
"918",9,3,"Terry","Hartill",NA,1,NA,"IN",56,"Retired air steward","West Midlands"
"919",9,3,"Antony","Amourdoux",NA,8,NA,"OUT",30,"Banker","London"
"920",9,3,"Rahul","Mandal",NA,4,NA,"STAR BAKER",30,"Research scientist","Rotherham"
"921",9,3,"Imelda","McCarron",NA,NA,NA,NA,33,"Countryside recreation officer","County Tyrone"
"922",9,3,"Luke","Thompson",NA,NA,NA,NA,30,"Civil servant/house and techno DJ","Sheffield"
"923",9,4,"Terry","Hartill",NA,NA,NA,"[a]",56,"Retired air steward","West Midlands"
"924",9,4,"Briony","Williams",NA,5,NA,"IN",33,"Full-time parent","Bristol"
"925",9,4,"Jon","Jenkins",NA,3,NA,"IN",47,"Blood courier","Newport"
"926",9,4,"Karen","Wright",NA,7,NA,"IN",60,"In-store sampling assistant","Wakefield"
"927",9,4,"Kim-Joy","Hewlett",NA,6,NA,"IN",27,"Mental health specialist","Leeds"
"928",9,4,"Manon","Lagrave",NA,8,NA,"IN",26,"Software project manager","London"
"929",9,4,"Rahul","Mandal",NA,4,NA,"IN",30,"Research scientist","Rotherham"
"930",9,4,"Ruby","Bhogal",NA,2,NA,"IN",29,"Project manager","London"
"931",9,4,"Dan","Beasley-Harling",NA,1,NA,"STAR BAKER",36,"Full-time parent","London"
"932",9,4,"Antony","Amourdoux",NA,NA,NA,NA,30,"Banker","London"
"933",9,4,"Imelda","McCarron",NA,NA,NA,NA,33,"Countryside recreation officer","County Tyrone"
"934",9,4,"Luke","Thompson",NA,NA,NA,NA,30,"Civil servant/house and techno DJ","Sheffield"
"935",9,5,"Briony","Williams",NA,6,NA,"IN",33,"Full-time parent","Bristol"
"936",9,5,"Dan","Beasley-Harling",NA,2,NA,"IN",36,"Full-time parent","London"
"937",9,5,"Jon","Jenkins",NA,7,NA,"IN",47,"Blood courier","Newport"
"938",9,5,"Manon","Lagrave",NA,5,NA,"IN",26,"Software project manager","London"
"939",9,5,"Rahul","Mandal",NA,3,NA,"IN",30,"Research scientist","Rotherham"
"940",9,5,"Ruby","Bhogal",NA,1,NA,"IN",29,"Project manager","London"
"941",9,5,"Karen","Wright",NA,9,NA,"OUT",60,"In-store sampling assistant","Wakefield"
"942",9,5,"Terry","Hartill",NA,8,NA,"OUT",56,"Retired air steward","West Midlands"
"943",9,5,"Kim-Joy","Hewlett",NA,4,NA,"STAR BAKER",27,"Mental health specialist","Leeds"
"944",9,5,"Antony","Amourdoux",NA,NA,NA,NA,30,"Banker","London"
"945",9,5,"Imelda","McCarron",NA,NA,NA,NA,33,"Countryside recreation officer","County Tyrone"
"946",9,5,"Luke","Thompson",NA,NA,NA,NA,30,"Civil servant/house and techno DJ","Sheffield"
"947",9,6,"Jon","Jenkins",NA,2,NA,"IN",47,"Blood courier","Newport"
"948",9,6,"Kim-Joy","Hewlett",NA,5,NA,"IN",27,"Mental health specialist","Leeds"
"949",9,6,"Manon","Lagrave",NA,4,NA,"IN",26,"Software project manager","London"
"950",9,6,"Rahul","Mandal",NA,3,NA,"IN",30,"Research scientist","Rotherham"
"951",9,6,"Ruby","Bhogal",NA,7,NA,"IN",29,"Project manager","London"
"952",9,6,"Dan","Beasley-Harling",NA,6,NA,"OUT",36,"Full-time parent","London"
"953",9,6,"Briony","Williams",NA,1,NA,"STAR BAKER",33,"Full-time parent","Bristol"
"954",9,6,"Antony","Amourdoux",NA,NA,NA,NA,30,"Banker","London"
"955",9,6,"Imelda","McCarron",NA,NA,NA,NA,33,"Countryside recreation officer","County Tyrone"
"956",9,6,"Karen","Wright",NA,NA,NA,NA,60,"In-store sampling assistant","Wakefield"
"957",9,6,"Luke","Thompson",NA,NA,NA,NA,30,"Civil servant/house and techno DJ","Sheffield"
"958",9,6,"Terry","Hartill",NA,NA,NA,NA,56,"Retired air steward","West Midlands"
"959",9,7,"Briony","Williams",NA,5,NA,"IN",33,"Full-time parent","Bristol"
"960",9,7,"Manon","Lagrave",NA,2,NA,"IN",26,"Software project manager","London"
"961",9,7,"Rahul","Mandal",NA,1,NA,"IN",30,"Research scientist","Rotherham"
"962",9,7,"Ruby","Bhogal",NA,3,NA,"IN",29,"Project manager","London"
"963",9,7,"Jon","Jenkins",NA,4,NA,"OUT",47,"Blood courier","Newport"
"964",9,7,"Kim-Joy","Hewlett",NA,6,NA,"STAR BAKER",27,"Mental health specialist","Leeds"
"965",9,7,"Antony","Amourdoux",NA,NA,NA,NA,30,"Banker","London"
"966",9,7,"Dan","Beasley-Harling",NA,NA,NA,NA,36,"Full-time parent","London"
"967",9,7,"Imelda","McCarron",NA,NA,NA,NA,33,"Countryside recreation officer","County Tyrone"
"968",9,7,"Karen","Wright",NA,NA,NA,NA,60,"In-store sampling assistant","Wakefield"
"969",9,7,"Luke","Thompson",NA,NA,NA,NA,30,"Civil servant/house and techno DJ","Sheffield"
"970",9,7,"Terry","Hartill",NA,NA,NA,NA,56,"Retired air steward","West Midlands"
"971",9,8,"Briony","Williams",NA,1,NA,"IN",33,"Full-time parent","Bristol"
"972",9,8,"Kim-Joy","Hewlett",NA,2,NA,"IN",27,"Mental health specialist","Leeds"
"973",9,8,"Rahul","Mandal",NA,5,NA,"IN",30,"Research scientist","Rotherham"
"974",9,8,"Manon","Lagrave",NA,4,NA,"OUT",26,"Software project manager","London"
"975",9,8,"Ruby","Bhogal",NA,3,NA,"STAR BAKER",29,"Project manager","London"
"976",9,8,"Antony","Amourdoux",NA,NA,NA,NA,30,"Banker","London"
"977",9,8,"Dan","Beasley-Harling",NA,NA,NA,NA,36,"Full-time parent","London"
"978",9,8,"Imelda","McCarron",NA,NA,NA,NA,33,"Countryside recreation officer","County Tyrone"
"979",9,8,"Jon","Jenkins",NA,NA,NA,NA,47,"Blood courier","Newport"
"980",9,8,"Karen","Wright",NA,NA,NA,NA,60,"In-store sampling assistant","Wakefield"
"981",9,8,"Luke","Thompson",NA,NA,NA,NA,30,"Civil servant/house and techno DJ","Sheffield"
"982",9,8,"Terry","Hartill",NA,NA,NA,NA,56,"Retired air steward","West Midlands"
"983",9,9,"Kim-Joy","Hewlett",NA,2,NA,"IN",27,"Mental health specialist","Leeds"
"984",9,9,"Rahul","Mandal",NA,4,NA,"IN",30,"Research scientist","Rotherham"
"985",9,9,"Briony","Williams",NA,3,NA,"OUT",33,"Full-time parent","Bristol"
"986",9,9,"Ruby","Bhogal",NA,1,NA,"STAR BAKER",29,"Project manager","London"
"987",9,9,"Antony","Amourdoux",NA,NA,NA,NA,30,"Banker","London"
"988",9,9,"Dan","Beasley-Harling",NA,NA,NA,NA,36,"Full-time parent","London"
"989",9,9,"Imelda","McCarron",NA,NA,NA,NA,33,"Countryside recreation officer","County Tyrone"
"990",9,9,"Jon","Jenkins",NA,NA,NA,NA,47,"Blood courier","Newport"
"991",9,9,"Karen","Wright",NA,NA,NA,NA,60,"In-store sampling assistant","Wakefield"
"992",9,9,"Luke","Thompson",NA,NA,NA,NA,30,"Civil servant/house and techno DJ","Sheffield"
"993",9,9,"Manon","Lagrave",NA,NA,NA,NA,26,"Software project manager","London"
"994",9,9,"Terry","Hartill",NA,NA,NA,NA,56,"Retired air steward","West Midlands"
"995",9,10,"Kim-Joy","Hewlett",NA,1,NA,"Runner-up",27,"Mental health specialist","Leeds"
"996",9,10,"Ruby","Bhogal",NA,3,NA,"Runner-up",29,"Project manager","London"
"997",9,10,"Rahul","Mandal",NA,2,NA,"WINNER",30,"Research scientist","Rotherham"
"998",9,10,"Antony","Amourdoux",NA,NA,NA,NA,30,"Banker","London"
"999",9,10,"Briony","Williams",NA,NA,NA,NA,33,"Full-time parent","Bristol"
"1000",9,10,"Dan","Beasley-Harling",NA,NA,NA,NA,36,"Full-time parent","London"
"1001",9,10,"Imelda","McCarron",NA,NA,NA,NA,33,"Countryside recreation officer","County Tyrone"
"1002",9,10,"Jon","Jenkins",NA,NA,NA,NA,47,"Blood courier","Newport"
"1003",9,10,"Karen","Wright",NA,NA,NA,NA,60,"In-store sampling assistant","Wakefield"
"1004",9,10,"Luke","Thompson",NA,NA,NA,NA,30,"Civil servant/house and techno DJ","Sheffield"
"1005",9,10,"Manon","Lagrave",NA,NA,NA,NA,26,"Software project manager","London"
"1006",9,10,"Terry","Hartill",NA,NA,NA,NA,56,"Retired air steward","West Midlands"
"1007",10,1,"Alice","Fevronia",NA,5,NA,"IN",28,"Geography teacher","Essex"
"1008",10,1,"Amelia","LeBruin",NA,4,NA,"IN",24,"Fashion designer","Halifax"
"1009",10,1,"David","Atherton",NA,10,NA,"IN",36,"International health adviser","Whitby"
"1010",10,1,"Helena","Garcia",NA,12,NA,"IN",40,"Online project manager","Leeds"
"1011",10,1,"Henry","Bird",NA,1,NA,"IN",20,"Student","Durham"
"1012",10,1,"Jamie","Finn",NA,13,NA,"IN",20,"Part-time waiter","Surrey"
"1013",10,1,"Michael","Chakraverty",NA,11,NA,"IN",26,"Theatre manager/fitness instructor","Stratford-upon-Avon"
"1014",10,1,"Phil","Thorne",NA,8,NA,"IN",56,"HGV driver","Rainham"
"1015",10,1,"Priya","O'Shea",NA,7,NA,"IN",34,"Marketing consultant","Leicester"
"1016",10,1,"Rosie","Brandreth-Poynter",NA,2,NA,"IN",28,"Veterinary surgeon","Somerset"
"1017",10,1,"Steph","Blackwell",NA,3,NA,"IN",28,"Shop assistant","Chester"
"1018",10,1,"Dan","Chambers",NA,9,NA,"OUT",32,"Support worker","Rotherham"
"1019",10,1,"Michelle","Evans-Fecci",NA,6,NA,"STAR BAKER",35,"Print shop administrator","Tenby, Wales"
"1020",10,2,"Amelia","LeBruin",NA,9,NA,"IN",24,"Fashion designer","Halifax"
"1021",10,2,"David","Atherton",NA,2,NA,"IN",36,"International health adviser","Whitby"
"1022",10,2,"Helena","Garcia",NA,12,NA,"IN",40,"Online project manager","Leeds"
"1023",10,2,"Henry","Bird",NA,6,NA,"IN",20,"Student","Durham"
"1024",10,2,"Michael","Chakraverty",NA,4,NA,"IN",26,"Theatre manager/fitness instructor","Stratford-upon-Avon"
"1025",10,2,"Michelle","Evans-Fecci",NA,8,NA,"IN",35,"Print shop administrator","Tenby, Wales"
"1026",10,2,"Phil","Thorne",NA,3,NA,"IN",56,"HGV driver","Rainham"
"1027",10,2,"Priya","O'Shea",NA,7,NA,"IN",34,"Marketing consultant","Leicester"
"1028",10,2,"Rosie","Brandreth-Poynter",NA,5,NA,"IN",28,"Veterinary surgeon","Somerset"
"1029",10,2,"Steph","Blackwell",NA,10,NA,"IN",28,"Shop assistant","Chester"
"1030",10,2,"Jamie","Finn",NA,11,NA,"OUT",20,"Part-time waiter","Surrey"
"1031",10,2,"Alice","Fevronia",NA,1,NA,"STAR BAKER",28,"Geography teacher","Essex"
"1032",10,2,"Dan","Chambers",NA,NA,NA,NA,32,"Support worker","Rotherham"
"1033",10,3,"Alice","Fevronia",NA,7,NA,"IN",28,"Geography teacher","Essex"
"1034",10,3,"David","Atherton",NA,2,NA,"IN",36,"International health adviser","Whitby"
"1035",10,3,"Helena","Garcia",NA,8,NA,"IN",40,"Online project manager","Leeds"
"1036",10,3,"Henry","Bird",NA,1,NA,"IN",20,"Student","Durham"
"1037",10,3,"Michelle","Evans-Fecci",NA,5,NA,"IN",35,"Print shop administrator","Tenby, Wales"
"1038",10,3,"Phil","Thorne",NA,10,NA,"IN",56,"HGV driver","Rainham"
"1039",10,3,"Priya","O'Shea",NA,4,NA,"IN",34,"Marketing consultant","Leicester"
"1040",10,3,"Rosie","Brandreth-Poynter",NA,9,NA,"IN",28,"Veterinary surgeon","Somerset"
"1041",10,3,"Steph","Blackwell",NA,3,NA,"IN",28,"Shop assistant","Chester"
"1042",10,3,"Amelia","LeBruin",NA,11,NA,"OUT",24,"Fashion designer","Halifax"
"1043",10,3,"Michael","Chakraverty",NA,6,NA,"STAR BAKER",26,"Theatre manager/fitness instructor","Stratford-upon-Avon"
"1044",10,3,"Dan","Chambers",NA,NA,NA,NA,32,"Support worker","Rotherham"
"1045",10,3,"Jamie","Finn",NA,NA,NA,NA,20,"Part-time waiter","Surrey"
"1046",10,4,"Alice","Fevronia",NA,8,NA,"IN",28,"Geography teacher","Essex"
"1047",10,4,"David","Atherton",NA,2,NA,"IN",36,"International health adviser","Whitby"
"1048",10,4,"Helena","Garcia",NA,9,NA,"IN",40,"Online project manager","Leeds"
"1049",10,4,"Henry","Bird",NA,3,NA,"IN",20,"Student","Durham"
"1050",10,4,"Michael","Chakraverty",NA,7,NA,"IN",26,"Theatre manager/fitness instructor","Stratford-upon-Avon"
"1051",10,4,"Michelle","Evans-Fecci",NA,5,NA,"IN",35,"Print shop administrator","Tenby, Wales"
"1052",10,4,"Priya","O'Shea",NA,10,NA,"IN",34,"Marketing consultant","Leicester"
"1053",10,4,"Rosie","Brandreth-Poynter",NA,4,NA,"IN",28,"Veterinary surgeon","Somerset"
"1054",10,4,"Phil","Thorne",NA,6,NA,"OUT",56,"HGV driver","Rainham"
"1055",10,4,"Steph","Blackwell",NA,1,NA,"STAR BAKER",28,"Shop assistant","Chester"
"1056",10,4,"Amelia","LeBruin",NA,NA,NA,NA,24,"Fashion designer","Halifax"
"1057",10,4,"Dan","Chambers",NA,NA,NA,NA,32,"Support worker","Rotherham"
"1058",10,4,"Jamie","Finn",NA,NA,NA,NA,20,"Part-time waiter","Surrey"
"1059",10,5,"Alice","Fevronia",NA,6,NA,"IN",28,"Geography teacher","Essex"
"1060",10,5,"David","Atherton",NA,9,NA,"IN",36,"International health adviser","Whitby"
"1061",10,5,"Henry","Bird",NA,3,NA,"IN",20,"Student","Durham"
"1062",10,5,"Michael","Chakraverty",NA,8,NA,"IN",26,"Theatre manager/fitness instructor","Stratford-upon-Avon"
"1063",10,5,"Priya","O'Shea",NA,2,NA,"IN",34,"Marketing consultant","Leicester"
"1064",10,5,"Rosie","Brandreth-Poynter",NA,5,NA,"IN",28,"Veterinary surgeon","Somerset"
"1065",10,5,"Helena","Garcia",NA,1,NA,"OUT",40,"Online project manager","Leeds"
"1066",10,5,"Michelle","Evans-Fecci",NA,7,NA,"OUT",35,"Print shop administrator","Tenby, Wales"
"1067",10,5,"Steph","Blackwell",NA,4,NA,"STAR BAKER",28,"Shop assistant","Chester"
"1068",10,5,"Amelia","LeBruin",NA,NA,NA,NA,24,"Fashion designer","Halifax"
"1069",10,5,"Dan","Chambers",NA,NA,NA,NA,32,"Support worker","Rotherham"
"1070",10,5,"Jamie","Finn",NA,NA,NA,NA,20,"Part-time waiter","Surrey"
"1071",10,5,"Phil","Thorne",NA,NA,NA,NA,56,"HGV driver","Rainham"
"1072",10,6,"Alice","Fevronia",NA,1,NA,"IN",28,"Geography teacher","Essex"
"1073",10,6,"David","Atherton",NA,2,NA,"IN",36,"International health adviser","Whitby"
"1074",10,6,"Henry","Bird",NA,4,NA,"IN",20,"Student","Durham"
"1075",10,6,"Michael","Chakraverty",NA,6,NA,"IN",26,"Theatre manager/fitness instructor","Stratford-upon-Avon"
"1076",10,6,"Rosie","Brandreth-Poynter",NA,5,NA,"IN",28,"Veterinary surgeon","Somerset"
"1077",10,6,"Priya","O'Shea",NA,7,NA,"OUT",34,"Marketing consultant","Leicester"
"1078",10,6,"Steph","Blackwell",NA,3,NA,"STAR BAKER",28,"Shop assistant","Chester"
"1079",10,6,"Amelia","LeBruin",NA,NA,NA,NA,24,"Fashion designer","Halifax"
"1080",10,6,"Dan","Chambers",NA,NA,NA,NA,32,"Support worker","Rotherham"
"1081",10,6,"Helena","Garcia",NA,NA,NA,NA,40,"Online project manager","Leeds"
"1082",10,6,"Jamie","Finn",NA,NA,NA,NA,20,"Part-time waiter","Surrey"
"1083",10,6,"Michelle","Evans-Fecci",NA,NA,NA,NA,35,"Print shop administrator","Tenby, Wales"
"1084",10,6,"Phil","Thorne",NA,NA,NA,NA,56,"HGV driver","Rainham"
"1085",10,7,"Alice","Fevronia",NA,6,NA,"IN",28,"Geography teacher","Essex"
"1086",10,7,"David","Atherton",NA,2,NA,"IN",36,"International health adviser","Whitby"
